Image_Path,Height,Width,Channels,Class
data/vehicles/middle (24).png,64,64,3,1
data/vehicles/1350.png,64,64,3,1
data/vehicles/808.png,64,64,3,1
data/vehicles/48.png,64,64,3,1
data/vehicles/1344.png,64,64,3,1
data/vehicles/5122.png,64,64,3,1
data/vehicles/2895.png,64,64,3,1
data/vehicles/far (596).png,64,64,3,1
data/vehicles/3553.png,64,64,3,1
data/vehicles/3235.png,64,64,3,1
data/vehicles/5644.png,64,64,3,1
data/vehicles/1422.png,64,64,3,1
data/vehicles/left (784).png,64,64,3,1
data/vehicles/5903.png,64,64,3,1
data/vehicles/far (353).png,64,64,3,1
data/vehicles/left (511).png,64,64,3,1
data/vehicles/middle (360).png,64,64,3,1
data/vehicles/997.png,64,64,3,1
data/vehicles/far (703).png,64,64,3,1
data/vehicles/left (141).png,64,64,3,1
data/vehicles/983.png,64,64,3,1
data/vehicles/right (473).png,64,64,3,1
data/vehicles/right (64).png,64,64,3,1
data/vehicles/right (189).png,64,64,3,1
data/vehicles/5917.png,64,64,3,1
data/vehicles/left (842).png,64,64,3,1
data/vehicles/3396.png,64,64,3,1
data/vehicles/2088.png,64,64,3,1
data/vehicles/1581.png,64,64,3,1
data/vehicles/right (536).png,64,64,3,1
data/vehicles/773.png,64,64,3,1
data/vehicles/left (907).png,64,64,3,1
data/vehicles/5081.png,64,64,3,1
data/vehicles/right (166).png,64,64,3,1
data/vehicles/2936.png,64,64,3,1
data/vehicles/5095.png,64,64,3,1
data/vehicles/far (216).png,64,64,3,1
data/vehicles/left (454).png,64,64,3,1
data/vehicles/2922.png,64,64,3,1
data/vehicles/767.png,64,64,3,1
data/vehicles/left (52).png,64,64,3,1
data/vehicles/far (646).png,64,64,3,1
data/vehicles/1595.png,64,64,3,1
data/vehicles/middle (225).png,64,64,3,1
data/vehicles/3382.png,64,64,3,1
data/vehicles/2077.png,64,64,3,1
data/vehicles/5718.png,64,64,3,1
data/vehicles/4406.png,64,64,3,1
data/vehicles/3369.png,64,64,3,1
data/vehicles/1218.png,64,64,3,1
data/vehicles/954.png,64,64,3,1
data/vehicles/4360.png,64,64,3,1
data/vehicles/2711.png,64,64,3,1
data/vehicles/4374.png,64,64,3,1
data/vehicles/2705.png,64,64,3,1
data/vehicles/798.png,64,64,3,1
data/vehicles/940.png,64,64,3,1
data/vehicles/far (53).png,64,64,3,1
data/vehicles/2063.png,64,64,3,1
data/vehicles/4412.png,64,64,3,1
data/vehicles/left (287).png,64,64,3,1
data/vehicles/left (792).png,64,64,3,1
data/vehicles/1542.png,64,64,3,1
data/vehicles/5724.png,64,64,3,1
data/vehicles/left (268).png,64,64,3,1
data/vehicles/3355.png,64,64,3,1
data/vehicles/far (580).png,64,64,3,1
data/vehicles/3433.png,64,64,3,1
data/vehicles/5042.png,64,64,3,1
data/vehicles/middle (419).png,64,64,3,1
data/vehicles/left (638).png,64,64,3,1
data/vehicles/1224.png,64,64,3,1
data/vehicles/968.png,64,64,3,1
data/vehicles/1230.png,64,64,3,1
data/vehicles/middle (32).png,64,64,3,1
data/vehicles/3427.png,64,64,3,1
data/vehicles/4348.png,64,64,3,1
data/vehicles/5056.png,64,64,3,1
data/vehicles/2739.png,64,64,3,1
data/vehicles/5730.png,64,64,3,1
data/vehicles/3341.png,64,64,3,1
data/vehicles/1556.png,64,64,3,1
data/vehicles/left (815).png,64,64,3,1
data/vehicles/3816.png,64,64,3,1
data/vehicles/right (33).png,64,64,3,1
data/vehicles/1967.png,64,64,3,1
data/vehicles/right (424).png,64,64,3,1
data/vehicles/1973.png,64,64,3,1
data/vehicles/far (754).png,64,64,3,1
data/vehicles/left (116).png,64,64,3,1
data/vehicles/middle (337).png,64,64,3,1
data/vehicles/far (304).png,64,64,3,1
data/vehicles/left (546).png,64,64,3,1
data/vehicles/3802.png,64,64,3,1
data/vehicles/559.png,64,64,3,1
data/vehicles/middle (272).png,64,64,3,1
data/vehicles/5283.png,64,64,3,1
data/vehicles/far (611).png,64,64,3,1
data/vehicles/571.png,64,64,3,1
data/vehicles/217.png,64,64,3,1
data/vehicles/1783.png,64,64,3,1
data/vehicles/4823.png,64,64,3,1
data/vehicles/far (241).png,64,64,3,1
data/vehicles/left (403).png,64,64,3,1
data/vehicles/3194.png,64,64,3,1
data/vehicles/right (131).png,64,64,3,1
data/vehicles/4837.png,64,64,3,1
data/vehicles/3180.png,64,64,3,1
data/vehicles/1797.png,64,64,3,1
data/vehicles/203.png,64,64,3,1
data/vehicles/right (561).png,64,64,3,1
data/vehicles/565.png,64,64,3,1
data/vehicles/4189.png,64,64,3,1
data/vehicles/5297.png,64,64,3,1
data/vehicles/far (492).png,64,64,3,1
data/vehicles/2513.png,64,64,3,1
data/vehicles/4162.png,64,64,3,1
data/vehicles/far (168).png,64,64,3,1
data/vehicles/left (680).png,64,64,3,1
data/vehicles/4604.png,64,64,3,1
data/vehicles/far (538).png,64,64,3,1
data/vehicles/2275.png,64,64,3,1
data/vehicles/4610.png,64,64,3,1
data/vehicles/right (648).png,64,64,3,1
data/vehicles/2261.png,64,64,3,1
data/vehicles/1768.png,64,64,3,1
data/vehicles/left (4).png,64,64,3,1
data/vehicles/right (218).png,64,64,3,1
data/vehicles/2507.png,64,64,3,1
data/vehicles/5268.png,64,64,3,1
data/vehicles/4176.png,64,64,3,1
data/vehicles/3619.png,64,64,3,1
data/vehicles/1026.png,64,64,3,1
data/vehicles/5240.png,64,64,3,1
data/vehicles/3631.png,64,64,3,1
data/vehicles/3157.png,64,64,3,1
data/vehicles/4638.png,64,64,3,1
data/vehicles/5526.png,64,64,3,1
data/vehicles/2249.png,64,64,3,1
data/vehicles/1740.png,64,64,3,1
data/vehicles/1998.png,64,64,3,1
data/vehicles/middle (65).png,64,64,3,1
data/vehicles/1754.png,64,64,3,1
data/vehicles/3143.png,64,64,3,1
data/vehicles/5532.png,64,64,3,1
data/vehicles/left (395).png,64,64,3,1
data/vehicles/5254.png,64,64,3,1
data/vehicles/3625.png,64,64,3,1
data/vehicles/far (187).png,64,64,3,1
data/vehicles/1032.png,64,64,3,1
data/vehicles/far (390).png,64,64,3,1
data/vehicles/5533.png,64,64,3,1
data/vehicles/middle (209).png,64,64,3,1
data/vehicles/3142.png,64,64,3,1
data/vehicles/1755.png,64,64,3,1
data/vehicles/1033.png,64,64,3,1
data/vehicles/left (182).png,64,64,3,1
data/vehicles/3624.png,64,64,3,1
data/vehicles/left (478).png,64,64,3,1
data/vehicles/5255.png,64,64,3,1
data/vehicles/3630.png,64,64,3,1
data/vehicles/5241.png,64,64,3,1
data/vehicles/1027.png,64,64,3,1
data/vehicles/1999.png,64,64,3,1
data/vehicles/left (881).png,64,64,3,1
data/vehicles/1741.png,64,64,3,1
data/vehicles/2248.png,64,64,3,1
data/vehicles/5527.png,64,64,3,1
data/vehicles/4639.png,64,64,3,1
data/vehicles/3156.png,64,64,3,1
data/vehicles/1769.png,64,64,3,1
data/vehicles/2260.png,64,64,3,1
data/vehicles/4611.png,64,64,3,1
data/vehicles/3618.png,64,64,3,1
data/vehicles/4177.png,64,64,3,1
data/vehicles/right (48).png,64,64,3,1
data/vehicles/5269.png,64,64,3,1
data/vehicles/2506.png,64,64,3,1
data/vehicles/left (91).png,64,64,3,1
data/vehicles/4163.png,64,64,3,1
data/vehicles/left (497).png,64,64,3,1
data/vehicles/2512.png,64,64,3,1
data/vehicles/2274.png,64,64,3,1
data/vehicles/4605.png,64,64,3,1
data/vehicles/far (685).png,64,64,3,1
data/vehicles/202.png,64,64,3,1
data/vehicles/1796.png,64,64,3,1
data/vehicles/3181.png,64,64,3,1
data/vehicles/4836.png,64,64,3,1
data/vehicles/5296.png,64,64,3,1
data/vehicles/4188.png,64,64,3,1
data/vehicles/right (326).png,64,64,3,1
data/vehicles/564.png,64,64,3,1
data/vehicles/left (614).png,64,64,3,1
data/vehicles/570.png,64,64,3,1
data/vehicles/5282.png,64,64,3,1
data/vehicles/far (406).png,64,64,3,1
data/vehicles/3195.png,64,64,3,1
data/vehicles/4822.png,64,64,3,1
data/vehicles/left (244).png,64,64,3,1
data/vehicles/1782.png,64,64,3,1
data/vehicles/216.png,64,64,3,1
data/vehicles/far (90).png,64,64,3,1
data/vehicles/far (113).png,64,64,3,1
data/vehicles/left (751).png,64,64,3,1
data/vehicles/1972.png,64,64,3,1
data/vehicles/middle (120).png,64,64,3,1
data/vehicles/558.png,64,64,3,1
data/vehicles/3803.png,64,64,3,1
data/vehicles/far (543).png,64,64,3,1
data/vehicles/left (301).png,64,64,3,1
data/vehicles/3817.png,64,64,3,1
data/vehicles/right (633).png,64,64,3,1
data/vehicles/far (810).png,64,64,3,1
data/vehicles/right (263).png,64,64,3,1
data/vehicles/1966.png,64,64,3,1
data/vehicles/2738.png,64,64,3,1
data/vehicles/5057.png,64,64,3,1
data/vehicles/4349.png,64,64,3,1
data/vehicles/3426.png,64,64,3,1
data/vehicles/1231.png,64,64,3,1
data/vehicles/1557.png,64,64,3,1
data/vehicles/3340.png,64,64,3,1
data/vehicles/5731.png,64,64,3,1
data/vehicles/3354.png,64,64,3,1
data/vehicles/5725.png,64,64,3,1
data/vehicles/left (29).png,64,64,3,1
data/vehicles/far (797).png,64,64,3,1
data/vehicles/1543.png,64,64,3,1
data/vehicles/969.png,64,64,3,1
data/vehicles/1225.png,64,64,3,1
data/vehicles/5043.png,64,64,3,1
data/vehicles/left (585).png,64,64,3,1
data/vehicles/3432.png,64,64,3,1
data/vehicles/941.png,64,64,3,1
data/vehicles/799.png,64,64,3,1
data/vehicles/2704.png,64,64,3,1
data/vehicles/4375.png,64,64,3,1
data/vehicles/far (328).png,64,64,3,1
data/vehicles/far (282).png,64,64,3,1
data/vehicles/4413.png,64,64,3,1
data/vehicles/2062.png,64,64,3,1
data/vehicles/far (778).png,64,64,3,1
data/vehicles/right (408).png,64,64,3,1
data/vehicles/3368.png,64,64,3,1
data/vehicles/4407.png,64,64,3,1
data/vehicles/5719.png,64,64,3,1
data/vehicles/2076.png,64,64,3,1
data/vehicles/2710.png,64,64,3,1
data/vehicles/4361.png,64,64,3,1
data/vehicles/left (839).png,64,64,3,1
data/vehicles/955.png,64,64,3,1
data/vehicles/1219.png,64,64,3,1
data/vehicles/766.png,64,64,3,1
data/vehicles/2923.png,64,64,3,1
data/vehicles/far (451).png,64,64,3,1
data/vehicles/left (213).png,64,64,3,1
data/vehicles/5094.png,64,64,3,1
data/vehicles/3383.png,64,64,3,1
data/vehicles/middle (198).png,64,64,3,1
data/vehicles/1594.png,64,64,3,1
data/vehicles/left (643).png,64,64,3,1
data/vehicles/right (371).png,64,64,3,1
data/vehicles/middle (49).png,64,64,3,1
data/vehicles/1580.png,64,64,3,1
data/vehicles/2089.png,64,64,3,1
data/vehicles/3397.png,64,64,3,1
data/vehicles/2937.png,64,64,3,1
data/vehicles/5080.png,64,64,3,1
data/vehicles/772.png,64,64,3,1
data/vehicles/right (234).png,64,64,3,1
data/vehicles/982.png,64,64,3,1
data/vehicles/right (664).png,64,64,3,1
data/vehicles/5916.png,64,64,3,1
data/vehicles/far (514).png,64,64,3,1
data/vehicles/5902.png,64,64,3,1
data/vehicles/left (356).png,64,64,3,1
data/vehicles/middle (177).png,64,64,3,1
data/vehicles/far (144).png,64,64,3,1
data/vehicles/left (706).png,64,64,3,1
data/vehicles/996.png,64,64,3,1
data/vehicles/far (28).png,64,64,3,1
data/vehicles/3552.png,64,64,3,1
data/vehicles/2894.png,64,64,3,1
data/vehicles/left (593).png,64,64,3,1
data/vehicles/middle (248).png,64,64,3,1
data/vehicles/5123.png,64,64,3,1
data/vehicles/1345.png,64,64,3,1
data/vehicles/49.png,64,64,3,1
data/vehicles/809.png,64,64,3,1
data/vehicles/far (781).png,64,64,3,1
data/vehicles/1423.png,64,64,3,1
data/vehicles/5645.png,64,64,3,1
data/vehicles/left (439).png,64,64,3,1
data/vehicles/3234.png,64,64,3,1
data/vehicles/5651.png,64,64,3,1
data/vehicles/3220.png,64,64,3,1
data/vehicles/5889.png,64,64,3,1
data/vehicles/1437.png,64,64,3,1
data/vehicles/1351.png,64,64,3,1
data/vehicles/3546.png,64,64,3,1
data/vehicles/2880.png,64,64,3,1
data/vehicles/4229.png,64,64,3,1
data/vehicles/5137.png,64,64,3,1
data/vehicles/2658.png,64,64,3,1
data/vehicles/1379.png,64,64,3,1
data/vehicles/75.png,64,64,3,1
data/vehicles/835.png,64,64,3,1
data/vehicles/4201.png,64,64,3,1
data/vehicles/2670.png,64,64,3,1
data/vehicles/2116.png,64,64,3,1
data/vehicles/5679.png,64,64,3,1
data/vehicles/4567.png,64,64,3,1
data/vehicles/3208.png,64,64,3,1
data/vehicles/2102.png,64,64,3,1
data/vehicles/far (294).png,64,64,3,1
data/vehicles/4573.png,64,64,3,1
data/vehicles/4215.png,64,64,3,1
data/vehicles/2664.png,64,64,3,1
data/vehicles/61.png,64,64,3,1
data/vehicles/821.png,64,64,3,1
data/vehicles/1386.png,64,64,3,1
data/vehicles/612.png,64,64,3,1
data/vehicles/3591.png,64,64,3,1
data/vehicles/2857.png,64,64,3,1
data/vehicles/4598.png,64,64,3,1
data/vehicles/5686.png,64,64,3,1
data/vehicles/174.png,64,64,3,1
data/vehicles/right (367).png,64,64,3,1
data/vehicles/160.png,64,64,3,1
data/vehicles/left (655).png,64,64,3,1
data/vehicles/5692.png,64,64,3,1
data/vehicles/left (205).png,64,64,3,1
data/vehicles/3585.png,64,64,3,1
data/vehicles/2843.png,64,64,3,1
data/vehicles/far (447).png,64,64,3,1
data/vehicles/606.png,64,64,3,1
data/vehicles/1392.png,64,64,3,1
data/vehicles/left (710).png,64,64,3,1
data/vehicles/far (152).png,64,64,3,1
data/vehicles/148.png,64,64,3,1
data/vehicles/middle (161).png,64,64,3,1
data/vehicles/left (340).png,64,64,3,1
data/vehicles/5862.png,64,64,3,1
data/vehicles/far (502).png,64,64,3,1
data/vehicles/5876.png,64,64,3,1
data/vehicles/right (388).png,64,64,3,1
data/vehicles/right (222).png,64,64,3,1
data/vehicles/3036.png,64,64,3,1
data/vehicles/4759.png,64,64,3,1
data/vehicles/5447.png,64,64,3,1
data/vehicles/4981.png,64,64,3,1
data/vehicles/2328.png,64,64,3,1
data/vehicles/1621.png,64,64,3,1
data/vehicles/left (897).png,64,64,3,1
data/vehicles/1147.png,64,64,3,1
data/vehicles/5321.png,64,64,3,1
data/vehicles/3988.png,64,64,3,1
data/vehicles/3750.png,64,64,3,1
data/vehicles/5335.png,64,64,3,1
data/vehicles/3744.png,64,64,3,1
data/vehicles/left (194).png,64,64,3,1
data/vehicles/1153.png,64,64,3,1
data/vehicles/left (68).png,64,64,3,1
data/vehicles/1635.png,64,64,3,1
data/vehicles/3022.png,64,64,3,1
data/vehicles/far (386).png,64,64,3,1
data/vehicles/5453.png,64,64,3,1
data/vehicles/4995.png,64,64,3,1
data/vehicles/389.png,64,64,3,1
data/vehicles/far (693).png,64,64,3,1
data/vehicles/far (369).png,64,64,3,1
data/vehicles/4765.png,64,64,3,1
data/vehicles/2314.png,64,64,3,1
data/vehicles/2472.png,64,64,3,1
data/vehicles/left (481).png,64,64,3,1
data/vehicles/4003.png,64,64,3,1
data/vehicles/left (87).png,64,64,3,1
data/vehicles/far (739).png,64,64,3,1
data/vehicles/right (449).png,64,64,3,1
data/vehicles/middle (7).png,64,64,3,1
data/vehicles/2466.png,64,64,3,1
data/vehicles/5309.png,64,64,3,1
data/vehicles/4017.png,64,64,3,1
data/vehicles/3778.png,64,64,3,1
data/vehicles/4771.png,64,64,3,1
data/vehicles/2300.png,64,64,3,1
data/vehicles/1609.png,64,64,3,1
data/vehicles/left (878).png,64,64,3,1
data/vehicles/376.png,64,64,3,1
data/vehicles/far (86).png,64,64,3,1
data/vehicles/5484.png,64,64,3,1
data/vehicles/left (252).png,64,64,3,1
data/vehicles/4942.png,64,64,3,1
data/vehicles/far (410).png,64,64,3,1
data/vehicles/3793.png,64,64,3,1
data/vehicles/left (602).png,64,64,3,1
data/vehicles/410.png,64,64,3,1
data/vehicles/1184.png,64,64,3,1
data/vehicles/1190.png,64,64,3,1
data/vehicles/404.png,64,64,3,1
data/vehicles/right (330).png,64,64,3,1
data/vehicles/3787.png,64,64,3,1
data/vehicles/2499.png,64,64,3,1
data/vehicles/5490.png,64,64,3,1
data/vehicles/4956.png,64,64,3,1
data/vehicles/362.png,64,64,3,1
data/vehicles/1806.png,64,64,3,1
data/vehicles/right (275).png,64,64,3,1
data/vehicles/far (806).png,64,64,3,1
data/vehicles/right (625).png,64,64,3,1
data/vehicles/3977.png,64,64,3,1
data/vehicles/left (317).png,64,64,3,1
data/vehicles/3963.png,64,64,3,1
data/vehicles/far (555).png,64,64,3,1
data/vehicles/438.png,64,64,3,1
data/vehicles/middle (136).png,64,64,3,1
data/vehicles/far (69).png,64,64,3,1
data/vehicles/1812.png,64,64,3,1
data/vehicles/left (747).png,64,64,3,1
data/vehicles/far (105).png,64,64,3,1
data/vehicles/far (87).png,64,64,3,1
data/vehicles/366.png,64,64,3,1
data/vehicles/far (411).png,64,64,3,1
data/vehicles/5494.png,64,64,3,1
data/vehicles/left (253).png,64,64,3,1
data/vehicles/4952.png,64,64,3,1
data/vehicles/3783.png,64,64,3,1
data/vehicles/left (603).png,64,64,3,1
data/vehicles/400.png,64,64,3,1
data/vehicles/1194.png,64,64,3,1
data/vehicles/right (331).png,64,64,3,1
data/vehicles/1180.png,64,64,3,1
data/vehicles/414.png,64,64,3,1
data/vehicles/2489.png,64,64,3,1
data/vehicles/3797.png,64,64,3,1
data/vehicles/5480.png,64,64,3,1
data/vehicles/4946.png,64,64,3,1
data/vehicles/372.png,64,64,3,1
data/vehicles/right (274).png,64,64,3,1
data/vehicles/1816.png,64,64,3,1
data/vehicles/far (807).png,64,64,3,1
data/vehicles/right (624).png,64,64,3,1
data/vehicles/3967.png,64,64,3,1
data/vehicles/3973.png,64,64,3,1
data/vehicles/far (554).png,64,64,3,1
data/vehicles/left (316).png,64,64,3,1
data/vehicles/middle (137).png,64,64,3,1
data/vehicles/428.png,64,64,3,1
data/vehicles/far (104).png,64,64,3,1
data/vehicles/1802.png,64,64,3,1
data/vehicles/far (68).png,64,64,3,1
data/vehicles/left (746).png,64,64,3,1
data/vehicles/5457.png,64,64,3,1
data/vehicles/2338.png,64,64,3,1
data/vehicles/4991.png,64,64,3,1
data/vehicles/3026.png,64,64,3,1
data/vehicles/4749.png,64,64,3,1
data/vehicles/1631.png,64,64,3,1
data/vehicles/left (896).png,64,64,3,1
data/vehicles/1157.png,64,64,3,1
data/vehicles/3740.png,64,64,3,1
data/vehicles/3998.png,64,64,3,1
data/vehicles/5331.png,64,64,3,1
data/vehicles/3754.png,64,64,3,1
data/vehicles/5325.png,64,64,3,1
data/vehicles/left (69).png,64,64,3,1
data/vehicles/1143.png,64,64,3,1
data/vehicles/left (195).png,64,64,3,1
data/vehicles/1625.png,64,64,3,1
data/vehicles/far (387).png,64,64,3,1
data/vehicles/5443.png,64,64,3,1
data/vehicles/4985.png,64,64,3,1
data/vehicles/3032.png,64,64,3,1
data/vehicles/far (692).png,64,64,3,1
data/vehicles/399.png,64,64,3,1
data/vehicles/2304.png,64,64,3,1
data/vehicles/far (368).png,64,64,3,1
data/vehicles/4775.png,64,64,3,1
data/vehicles/4013.png,64,64,3,1
data/vehicles/2462.png,64,64,3,1
data/vehicles/left (480).png,64,64,3,1
data/vehicles/far (738).png,64,64,3,1
data/vehicles/left (86).png,64,64,3,1
data/vehicles/middle (6).png,64,64,3,1
data/vehicles/right (448).png,64,64,3,1
data/vehicles/4007.png,64,64,3,1
data/vehicles/3768.png,64,64,3,1
data/vehicles/2476.png,64,64,3,1
data/vehicles/5319.png,64,64,3,1
data/vehicles/2310.png,64,64,3,1
data/vehicles/4761.png,64,64,3,1
data/vehicles/left (879).png,64,64,3,1
data/vehicles/1619.png,64,64,3,1
data/vehicles/1396.png,64,64,3,1
data/vehicles/602.png,64,64,3,1
data/vehicles/3581.png,64,64,3,1
data/vehicles/2847.png,64,64,3,1
data/vehicles/5696.png,64,64,3,1
data/vehicles/4588.png,64,64,3,1
data/vehicles/right (366).png,64,64,3,1
data/vehicles/164.png,64,64,3,1
data/vehicles/170.png,64,64,3,1
data/vehicles/left (654).png,64,64,3,1
data/vehicles/5682.png,64,64,3,1
data/vehicles/3595.png,64,64,3,1
data/vehicles/2853.png,64,64,3,1
data/vehicles/far (446).png,64,64,3,1
data/vehicles/left (204).png,64,64,3,1
data/vehicles/616.png,64,64,3,1
data/vehicles/1382.png,64,64,3,1
data/vehicles/far (153).png,64,64,3,1
data/vehicles/left (711).png,64,64,3,1
data/vehicles/middle (160).png,64,64,3,1
data/vehicles/158.png,64,64,3,1
data/vehicles/far (503).png,64,64,3,1
data/vehicles/left (341).png,64,64,3,1
data/vehicles/5872.png,64,64,3,1
data/vehicles/5866.png,64,64,3,1
data/vehicles/right (389).png,64,64,3,1
data/vehicles/right (223).png,64,64,3,1
data/vehicles/5133.png,64,64,3,1
data/vehicles/3542.png,64,64,3,1
data/vehicles/2884.png,64,64,3,1
data/vehicles/left (592).png,64,64,3,1
data/vehicles/middle (249).png,64,64,3,1
data/vehicles/819.png,64,64,3,1
data/vehicles/1355.png,64,64,3,1
data/vehicles/59.png,64,64,3,1
data/vehicles/far (780).png,64,64,3,1
data/vehicles/1433.png,64,64,3,1
data/vehicles/left (438).png,64,64,3,1
data/vehicles/3224.png,64,64,3,1
data/vehicles/5655.png,64,64,3,1
data/vehicles/5899.png,64,64,3,1
data/vehicles/3230.png,64,64,3,1
data/vehicles/5641.png,64,64,3,1
data/vehicles/1427.png,64,64,3,1
data/vehicles/1341.png,64,64,3,1
data/vehicles/5127.png,64,64,3,1
data/vehicles/2648.png,64,64,3,1
data/vehicles/3556.png,64,64,3,1
data/vehicles/4239.png,64,64,3,1
data/vehicles/2890.png,64,64,3,1
data/vehicles/825.png,64,64,3,1
data/vehicles/1369.png,64,64,3,1
data/vehicles/65.png,64,64,3,1
data/vehicles/2660.png,64,64,3,1
data/vehicles/4211.png,64,64,3,1
data/vehicles/4577.png,64,64,3,1
data/vehicles/3218.png,64,64,3,1
data/vehicles/2106.png,64,64,3,1
data/vehicles/5669.png,64,64,3,1
data/vehicles/far (295).png,64,64,3,1
data/vehicles/4563.png,64,64,3,1
data/vehicles/2112.png,64,64,3,1
data/vehicles/2674.png,64,64,3,1
data/vehicles/4205.png,64,64,3,1
data/vehicles/831.png,64,64,3,1
data/vehicles/71.png,64,64,3,1
data/vehicles/776.png,64,64,3,1
data/vehicles/left (212).png,64,64,3,1
data/vehicles/5084.png,64,64,3,1
data/vehicles/2933.png,64,64,3,1
data/vehicles/far (450).png,64,64,3,1
data/vehicles/3393.png,64,64,3,1
data/vehicles/middle (199).png,64,64,3,1
data/vehicles/1584.png,64,64,3,1
data/vehicles/left (642).png,64,64,3,1
data/vehicles/1590.png,64,64,3,1
data/vehicles/right (370).png,64,64,3,1
data/vehicles/middle (48).png,64,64,3,1
data/vehicles/3387.png,64,64,3,1
data/vehicles/2099.png,64,64,3,1
data/vehicles/5090.png,64,64,3,1
data/vehicles/2927.png,64,64,3,1
data/vehicles/762.png,64,64,3,1
data/vehicles/992.png,64,64,3,1
data/vehicles/right (235).png,64,64,3,1
data/vehicles/5906.png,64,64,3,1
data/vehicles/5912.png,64,64,3,1
data/vehicles/left (357).png,64,64,3,1
data/vehicles/far (515).png,64,64,3,1
data/vehicles/middle (176).png,64,64,3,1
data/vehicles/left (707).png,64,64,3,1
data/vehicles/far (29).png,64,64,3,1
data/vehicles/986.png,64,64,3,1
data/vehicles/far (145).png,64,64,3,1
data/vehicles/4359.png,64,64,3,1
data/vehicles/3436.png,64,64,3,1
data/vehicles/2728.png,64,64,3,1
data/vehicles/5047.png,64,64,3,1
data/vehicles/1221.png,64,64,3,1
data/vehicles/1547.png,64,64,3,1
data/vehicles/5721.png,64,64,3,1
data/vehicles/3350.png,64,64,3,1
data/vehicles/5735.png,64,64,3,1
data/vehicles/3344.png,64,64,3,1
data/vehicles/far (796).png,64,64,3,1
data/vehicles/1553.png,64,64,3,1
data/vehicles/left (28).png,64,64,3,1
data/vehicles/1235.png,64,64,3,1
data/vehicles/979.png,64,64,3,1
